order_id,food_id,booking_time,id,quantity
FFB00359,food42,2023-04-21 12:55:12.902857,ID0052,1
FFB00018,food01,2023-04-11 07:51:40.902857,ID0067,2
FFB00143,food04,2023-04-21 06:38:53.902857,ID0047,1
FFB00420,food23,2023-04-05 13:34:34.902857,ID0080,1
FFB00283,food45,2023-03-30 01:56:29.902857,ID0094,1
FFB00164,food44,2023-03-29 10:18:19.902857,ID0086,2
FFB00041,food17,2023-03-31 01:06:42.902857,ID0086,5
FFB00448,food29,2023-03-25 03:55:44.902857,ID0008,5
FFB00085,food25,2023-04-04 11:28:53.902857,ID0081,1
FFB00293,food07,2023-04-06 15:41:30.902857,ID0046,4
FFB00019,food39,2023-04-10 15:13:19.902857,ID0100,3
FFB00274,food05,2023-03-28 20:19:46.902857,ID0012,1
FFB00014,food34,2023-04-21 20:04:45.902857,ID0083,3
FFB00056,food45,2023-04-20 10:05:47.902857,ID0091,1
FFB00327,food20,2023-04-02 20:14:59.902857,ID0026,1
FFB00166,food41,2023-04-10 01:34:27.902857,ID0098,1
FFB00411,food05,2023-04-05 12:42:56.902857,ID0077,1
FFB00206,food45,2023-04-03 15:28:00.902857,ID0086,5
FFB00470,food36,2023-04-09 11:15:08.902857,ID0023,5
FFB00213,food07,2023-04-20 18:11:18.902857,ID0024,1
FFB00145,food06,2023-03-25 00:37:17.902857,ID0051,3
FFB00469,food06,2023-03-29 01:34:17.902857,ID0066,1
FFB00376,food19,2023-04-10 17:51:08.902857,ID0011,3
FFB00263,food20,2023-04-22 19:28:10.902857,ID0094,3
FFB00155,food09,2023-04-04 14:35:04.902857,ID0083,4
FFB00261,food42,2023-04-19 22:11:26.902857,ID0008,2
FFB00194,food34,2023-03-26 12:13:50.902857,ID0060,2
FFB00099,food39,2023-04-16 16:23:23.902857,ID0058,2
FFB00048,food24,2023-04-06 06:29:37.902857,ID0094,2
FFB00427,food07,2023-04-04 23:43:04.902857,ID0053,4
FFB00177,food42,2023-03-31 06:55:24.902857,ID0069,1
FFB00350,food16,2023-04-22 16:04:37.902857,ID0007,3
FFB00495,food24,2023-04-06 09:29:16.902857,ID0067,1
FFB00125,food26,2023-04-12 21:48:39.902857,ID0077,1
FFB00427,food16,2023-04-04 09:18:20.902857,ID0059,3
FFB00250,food01,2023-04-13 15:55:26.902857,ID0047,1
FFB00213,food29,2023-03-28 19:04:02.902857,ID0074,5
FFB00230,food32,2023-04-13 08:45:45.902857,ID0071,3
FFB00402,food05,2023-04-14 14:12:51.902857,ID0022,5
FFB00161,food06,2023-03-27 16:30:19.902857,ID0016,4
FFB00388,food45,2023-03-27 22:16:57.902857,ID0095,5
FFB00197,food05,2023-03-30 17:34:20.902857,ID0012,5
FFB00023,food43,2023-04-04 20:40:16.902857,ID0011,1
FFB00353,food42,2023-03-29 02:43:12.902857,ID0013,3
FFB00181,food18,2023-03-31 14:25:12.902857,ID0054,2
FFB00280,food19,2023-03-25 12:57:41.902857,ID0026,2
FFB00378,food28,2023-04-04 14:52:25.902857,ID0010,2
FFB00128,food25,2023-04-08 01:43:39.902857,ID0098,2
FFB00285,food15,2023-04-18 16:00:13.902857,ID0072,3
FFB00292,food44,2023-04-13 11:57:59.902857,ID0081,5
FFB00101,food30,2023-04-20 05:37:49.902857,ID0053,4
FFB00051,food29,2023-03-25 07:12:23.902857,ID0014,2
FFB00231,food19,2023-04-08 05:03:35.902857,ID0094,3
FFB00258,food07,2023-04-20 19:44:56.902857,ID0026,1
FFB00435,food18,2023-04-23 06:03:58.902857,ID0076,1
FFB00279,food12,2023-04-20 02:41:31.902857,ID0065,2
FFB00218,food21,2023-04-18 10:55:34.902857,ID0006,2
FFB00395,food36,2023-03-24 14:16:05.902857,ID0063,5
FFB00076,food33,2023-04-09 03:21:31.902857,ID0084,5
FFB00089,food45,2023-04-14 07:02:28.902857,ID0092,4
FFB00500,food11,2023-04-11 18:48:27.902857,ID0014,3
FFB00122,food40,2023-04-04 20:40:42.902857,ID0048,1
FFB00172,food03,2023-04-09 00:54:37.902857,ID0024,4
FFB00465,food42,2023-04-03 17:17:16.902857,ID0090,1
FFB00420,food05,2023-04-08 01:53:06.902857,ID0031,3
FFB00072,food18,2023-03-25 01:24:41.902857,ID0043,5
FFB00166,food07,2023-04-24 08:06:21.902857,ID0023,5
FFB00395,food25,2023-04-06 09:27:43.902857,ID0006,4
FFB00008,food08,2023-04-21 19:41:08.902857,ID0097,3
FFB00311,food21,2023-04-20 09:36:24.902857,ID0049,5
FFB00368,food10,2023-04-21 13:22:01.902857,ID0066,1
FFB00102,food24,2023-03-30 23:43:02.902857,ID0079,2
FFB00457,food25,2023-04-17 18:39:48.902857,ID0053,5
FFB00489,food20,2023-04-15 09:30:22.902857,ID0019,3
FFB00054,food35,2023-03-26 08:40:06.902857,ID0015,5
FFB00017,food31,2023-03-29 07:08:33.902857,ID0044,4
FFB00149,food12,2023-04-01 17:49:35.902857,ID0071,4
FFB00234,food06,2023-03-31 14:42:36.902857,ID0052,1
FFB00052,food13,2023-04-02 09:20:00.902857,ID0046,3
FFB00445,food41,2023-04-22 18:05:26.902857,ID0025,1
FFB00486,food45,2023-04-10 18:13:39.902857,ID0003,2
FFB00293,food09,2023-04-03 07:42:29.902857,ID0023,2
FFB00366,food33,2023-03-31 17:23:58.902857,ID0070,4
FFB00364,food33,2023-04-23 13:29:11.902857,ID0083,2
FFB00182,food08,2023-04-19 01:27:14.902857,ID0071,3
FFB00299,food32,2023-04-17 23:41:50.902857,ID0025,1
FFB00138,food22,2023-04-09 22:41:02.902857,ID0039,3
FFB00191,food43,2023-04-19 00:57:33.902857,ID0077,4
FFB00220,food34,2023-03-31 09:03:14.902857,ID0022,4
FFB00252,food25,2023-04-15 10:38:56.902857,ID0083,2
FFB00487,food30,2023-03-29 22:20:54.902857,ID0094,4
FFB00483,food22,2023-04-23 00:46:25.902857,ID0030,2
FFB00255,food15,2023-04-12 21:16:22.902857,ID0064,5
FFB00404,food25,2023-04-11 22:35:37.902857,ID0080,1
FFB00259,food22,2023-04-12 13:47:16.902857,ID0057,4
FFB00358,food44,2023-04-18 07:04:30.902857,ID0093,5
FFB00444,food19,2023-03-31 10:44:10.902857,ID0030,3
FFB00184,food44,2023-04-01 01:48:54.902857,ID0048,2
FFB00211,food02,2023-04-18 02:41:46.902857,ID0061,4
FFB00046,food23,2023-04-19 04:31:57.902857,ID0007,2
FFB00203,food02,2023-04-11 23:35:22.902857,ID0082,4
FFB00376,food27,2023-04-02 16:59:20.902857,ID0098,2
FFB00447,food28,2023-03-31 01:32:58.902857,ID0045,5
FFB00319,food34,2023-04-11 00:34:40.902857,ID0030,2
FFB00482,food02,2023-03-29 22:18:25.902857,ID0027,4
FFB00031,food24,2023-04-10 11:16:16.902857,ID0027,5
FFB00389,food41,2023-04-10 19:41:44.902857,ID0037,1
FFB00351,food22,2023-04-16 21:20:41.902857,ID0074,5
FFB00156,food11,2023-04-05 05:53:40.902857,ID0097,3
FFB00387,food11,2023-04-09 22:06:34.902857,ID0097,2
FFB00180,food06,2023-04-13 05:26:52.902857,ID0068,5
FFB00105,food31,2023-04-14 00:21:52.902857,ID0011,3
FFB00062,food12,2023-04-22 22:26:06.902857,ID0062,2
FFB00034,food42,2023-04-21 05:38:39.902857,ID0080,1
FFB00446,food11,2023-04-07 13:17:50.902857,ID0031,1
FFB00237,food10,2023-04-14 02:19:13.902857,ID0003,3
FFB00091,food15,2023-04-22 11:55:49.902857,ID0014,4
FFB00119,food10,2023-04-04 00:45:22.902857,ID0073,2
FFB00108,food12,2023-04-07 15:35:00.902857,ID0040,3
FFB00112,food28,2023-04-17 19:32:54.902857,ID0057,2
FFB00016,food16,2023-03-30 00:43:24.902857,ID0029,2
FFB00139,food14,2023-04-22 18:29:36.902857,ID0002,2
FFB00345,food37,2023-04-11 10:26:22.902857,ID0061,5
FFB00261,food32,2023-03-25 19:16:12.902857,ID0063,2
FFB00054,food09,2023-04-20 08:10:57.902857,ID0041,2
FFB00107,food16,2023-04-06 23:36:16.902857,ID0065,5
FFB00421,food07,2023-04-08 19:51:55.902857,ID0061,5
FFB00173,food23,2023-04-02 01:21:11.902857,ID0023,5
FFB00291,food13,2023-04-24 07:44:20.902857,ID0017,4
FFB00019,food12,2023-04-22 00:33:27.902857,ID0067,5
FFB00211,food02,2023-03-25 22:44:10.902857,ID0020,4
FFB00274,food28,2023-04-19 02:35:44.902857,ID0083,2
FFB00319,food20,2023-04-01 13:01:14.902857,ID0052,5
FFB00454,food42,2023-04-21 18:50:39.902857,ID0054,1
FFB00126,food31,2023-04-06 06:23:00.902857,ID0008,5
FFB00432,food35,2023-04-12 07:05:51.902857,ID0078,2
FFB00262,food37,2023-04-05 17:46:51.902857,ID0013,2
FFB00021,food01,2023-04-23 17:19:45.902857,ID0056,1
FFB00189,food21,2023-03-31 08:32:55.902857,ID0080,1
FFB00391,food14,2023-04-15 22:01:02.902857,ID0057,3
FFB00131,food21,2023-04-06 16:49:47.902857,ID0073,2
FFB00431,food17,2023-04-03 12:08:31.902857,ID0044,1
FFB00168,food12,2023-04-16 00:11:41.902857,ID0005,2
FFB00255,food32,2023-04-08 21:53:56.902857,ID0028,4
FFB00351,food21,2023-04-23 03:14:08.902857,ID0011,5
FFB00329,food22,2023-04-08 20:22:15.902857,ID0099,5
FFB00194,food22,2023-03-28 12:51:28.902857,ID0081,4
FFB00032,food17,2023-03-25 01:04:32.902857,ID0098,3
FFB00407,food41,2023-03-24 16:25:14.902857,ID0033,4
FFB00054,food03,2023-04-14 07:47:00.902857,ID0052,2
FFB00429,food28,2023-04-22 18:17:58.902857,ID0060,3
FFB00170,food28,2023-03-29 20:28:24.902857,ID0076,1
FFB00265,food34,2023-04-08 12:13:08.902857,ID0043,5
FFB00202,food43,2023-04-07 08:46:40.902857,ID0045,3
FFB00187,food04,2023-04-21 11:58:46.902857,ID0047,5
FFB00442,food02,2023-04-07 09:13:20.902857,ID0008,3
FFB00492,food39,2023-04-18 22:34:17.902857,ID0038,1
FFB00335,food12,2023-04-01 13:27:02.902857,ID0024,1
FFB00026,food09,2023-03-31 08:47:55.902857,ID0067,2
FFB00417,food09,2023-04-15 05:43:06.902857,ID0084,4
FFB00307,food06,2023-04-05 16:10:31.902857,ID0045,5
FFB00045,food21,2023-04-23 15:37:57.902857,ID0053,3
FFB00317,food29,2023-04-02 13:24:42.902857,ID0019,3
FFB00120,food41,2023-04-13 12:30:05.902857,ID0033,5
FFB00103,food35,2023-03-31 16:45:37.902857,ID0006,4
FFB00152,food25,2023-04-08 10:12:52.902857,ID0097,5
FFB00028,food20,2023-04-12 10:35:02.902857,ID0096,4
FFB00365,food18,2023-04-09 15:53:34.902857,ID0024,1
FFB00076,food33,2023-03-29 23:04:47.902857,ID0004,1
FFB00151,food44,2023-04-01 20:07:25.902857,ID0075,3
FFB00050,food39,2023-04-13 08:36:49.902857,ID0016,4
FFB00231,food09,2023-04-19 23:52:34.902857,ID0066,1
FFB00445,food06,2023-04-16 11:20:33.902857,ID0073,4
FFB00402,food23,2023-04-06 17:12:50.902857,ID0085,2
FFB00438,food34,2023-04-13 11:12:23.902857,ID0078,5
FFB00050,food22,2023-03-25 21:11:15.902857,ID0026,4
FFB00474,food38,2023-04-01 08:58:11.902857,ID0083,4
FFB00296,food45,2023-04-10 15:02:40.902857,ID0013,5
FFB00108,food18,2023-03-26 19:42:28.902857,ID0073,2
FFB00393,food03,2023-03-25 04:46:45.902857,ID0001,5
FFB00334,food42,2023-04-15 03:13:29.902857,ID0021,1
FFB00130,food16,2023-04-15 19:48:41.902857,ID0089,4
FFB00395,food29,2023-04-06 15:13:58.902857,ID0050,3
FFB00114,food21,2023-04-19 04:43:45.902857,ID0078,2
FFB00468,food26,2023-04-17 22:31:19.902857,ID0052,2
FFB00356,food07,2023-04-22 03:25:10.902857,ID0023,3
FFB00158,food15,2023-03-24 22:36:51.902857,ID0090,4
FFB00486,food36,2023-04-20 14:56:36.902857,ID0005,4
FFB00227,food40,2023-04-04 11:38:09.902857,ID0078,3
FFB00371,food23,2023-03-28 11:29:49.902857,ID0042,3
FFB00447,food15,2023-03-24 11:43:52.902857,ID0100,5
FFB00255,food38,2023-03-31 07:27:25.902857,ID0063,3
FFB00144,food22,2023-03-27 14:19:14.902857,ID0004,1
FFB00304,food13,2023-04-16 00:46:19.902857,ID0070,2
FFB00052,food45,2023-04-11 22:57:42.902857,ID0002,1
FFB00133,food18,2023-03-29 05:18:20.902857,ID0010,4
FFB00432,food04,2023-04-04 14:11:13.902857,ID0065,3
FFB00495,food06,2023-03-28 10:39:36.902857,ID0070,1
FFB00299,food14,2023-04-07 00:46:39.902857,ID0013,4
FFB00255,food22,2023-04-22 11:29:50.902857,ID0025,3
FFB00474,food31,2023-03-27 09:28:01.902857,ID0034,1
FFB00353,food30,2023-04-17 23:43:50.902857,ID0095,4
FFB00225,food13,2023-03-27 08:16:55.902857,ID0091,3
FFB00351,food04,2023-04-02 01:47:01.902857,ID0018,4
FFB00063,food19,2023-04-07 19:52:40.902857,ID0043,3
FFB00116,food21,2023-04-10 13:04:25.902857,ID0009,1
FFB00154,food31,2023-04-07 16:02:09.902857,ID0051,2
FFB00357,food16,2023-04-01 04:06:44.902857,ID0045,5
FFB00168,food05,2023-04-17 11:03:21.902857,ID0055,3
FFB00079,food11,2023-04-06 01:47:39.902857,ID0060,4
FFB00215,food20,2023-03-26 01:49:15.902857,ID0048,2
FFB00375,food41,2023-04-14 04:46:52.902857,ID0093,1
FFB00396,food28,2023-04-19 05:59:54.902857,ID0016,5
FFB00292,food33,2023-04-05 20:57:26.902857,ID0077,2
FFB00093,food22,2023-03-31 07:59:28.902857,ID0090,3
FFB00457,food03,2023-04-20 16:25:13.902857,ID0003,4
FFB00032,food19,2023-04-06 08:27:24.902857,ID0045,5
FFB00051,food27,2023-04-20 16:06:16.902857,ID0014,1
FFB00054,food18,2023-03-28 21:47:01.902857,ID0017,5
FFB00128,food43,2023-04-23 12:34:41.902857,ID0073,1
FFB00277,food01,2023-04-12 22:14:30.902857,ID0030,4
FFB00311,food43,2023-04-06 22:18:23.902857,ID0027,5
FFB00394,food33,2023-04-24 09:00:29.902857,ID0021,4
FFB00478,food44,2023-04-21 07:25:17.902857,ID0055,4
FFB00104,food31,2023-04-09 18:42:54.902857,ID0027,3
FFB00367,food41,2023-04-05 20:55:55.902857,ID0092,1
FFB00336,food23,2023-04-12 22:46:50.902857,ID0035,1
FFB00145,food37,2023-04-06 07:41:10.902857,ID0039,1
FFB00057,food24,2023-04-23 03:16:58.902857,ID0098,4
FFB00492,food36,2023-04-09 10:54:58.902857,ID0056,3
FFB00249,food09,2023-04-18 10:39:10.902857,ID0074,5
FFB00386,food03,2023-04-10 18:11:11.902857,ID0083,2
FFB00269,food16,2023-04-14 03:01:22.902857,ID0020,3
FFB00269,food30,2023-03-27 14:05:59.902857,ID0034,4
FFB00413,food22,2023-04-16 09:16:08.902857,ID0090,2
FFB00148,food42,2023-03-28 14:22:06.902857,ID0097,3
FFB00124,food13,2023-04-23 08:14:03.902857,ID0020,5
FFB00433,food24,2023-04-20 13:13:29.902857,ID0097,4
FFB00284,food41,2023-03-31 10:30:46.902857,ID0032,5
FFB00388,food11,2023-03-28 16:16:32.902857,ID0018,2
FFB00189,food22,2023-04-08 05:57:23.902857,ID0100,4
FFB00051,food13,2023-04-11 17:29:06.902857,ID0030,5
FFB00073,food17,2023-04-21 12:26:25.902857,ID0100,5
FFB00122,food16,2023-04-03 23:52:55.902857,ID0080,4
FFB00497,food44,2023-04-19 04:32:28.902857,ID0025,3
FFB00075,food19,2023-04-12 03:06:04.902857,ID0014,4
FFB00199,food29,2023-03-26 20:33:08.902857,ID0014,3
FFB00209,food33,2023-04-07 12:47:50.902857,ID0089,4
FFB00426,food43,2023-03-25 01:56:04.902857,ID0022,2
FFB00323,food18,2023-04-11 22:22:15.902857,ID0058,1
FFB00344,food35,2023-04-11 02:51:29.902857,ID0015,3
FFB00205,food20,2023-04-10 02:59:37.902857,ID0042,2
FFB00289,food17,2023-04-15 01:09:18.902857,ID0019,4
FFB00199,food44,2023-04-09 19:26:47.902857,ID0017,1
FFB00338,food09,2023-04-06 03:26:03.902857,ID0015,5
FFB00398,food25,2023-04-16 22:20:51.902857,ID0024,2
FFB00293,food12,2023-04-07 13:04:13.902857,ID0044,5
FFB00365,food40,2023-04-08 09:11:14.902857,ID0017,1
FFB00139,food08,2023-03-29 00:17:40.902857,ID0093,3
FFB00288,food14,2023-03-25 15:57:03.902857,ID0008,3
FFB00029,food13,2023-04-18 08:42:04.902857,ID0009,3
FFB00384,food29,2023-03-31 15:06:47.902857,ID0069,4
FFB00180,food26,2023-04-14 01:37:38.902857,ID0027,3
FFB00379,food27,2023-04-15 15:11:51.902857,ID0067,5
FFB00090,food16,2023-04-03 21:21:46.902857,ID0100,3
FFB00306,food31,2023-04-08 01:52:03.902857,ID0011,4
FFB00218,food13,2023-04-12 12:50:27.902857,ID0023,2
FFB00249,food32,2023-04-14 22:33:05.902857,ID0090,4
FFB00421,food42,2023-04-14 09:50:25.902857,ID0038,3
FFB00201,food43,2023-04-04 15:01:04.902857,ID0044,3
FFB00217,food34,2023-04-05 10:31:37.902857,ID0064,3
FFB00015,food44,2023-04-06 04:16:43.902857,ID0037,4
FFB00357,food12,2023-04-22 04:05:34.902857,ID0064,4
FFB00144,food13,2023-04-10 22:54:55.902857,ID0004,2
FFB00244,food05,2023-04-09 19:10:27.902857,ID0082,1
FFB00047,food39,2023-04-21 23:27:00.902857,ID0058,3
FFB00119,food04,2023-04-08 21:50:57.902857,ID0082,4
FFB00196,food01,2023-03-26 19:43:21.902857,ID0028,2
FFB00074,food25,2023-04-18 03:18:47.902857,ID0037,5
FFB00291,food02,2023-04-04 02:43:24.902857,ID0016,3
FFB00181,food29,2023-03-27 02:59:34.902857,ID0053,2
FFB00034,food16,2023-04-03 23:59:09.902857,ID0067,3
FFB00368,food05,2023-04-15 11:39:25.902857,ID0030,2
FFB00327,food35,2023-04-18 04:01:35.902857,ID0064,5
FFB00030,food22,2023-03-28 17:39:48.902857,ID0057,5
FFB00014,food38,2023-04-15 17:04:39.902857,ID0061,1
FFB00130,food42,2023-04-07 00:54:20.902857,ID0075,5
FFB00142,food15,2023-04-16 13:57:52.902857,ID0095,3
FFB00360,food30,2023-04-20 00:09:57.902857,ID0023,3
FFB00428,food12,2023-04-19 23:42:39.902857,ID0027,4
FFB00444,food07,2023-04-08 08:28:53.902857,ID0013,4
FFB00462,food45,2023-04-15 03:27:18.902857,ID0093,3
FFB00442,food09,2023-04-02 21:15:28.902857,ID0004,4
FFB00309,food26,2023-04-08 14:29:43.902857,ID0045,3
FFB00400,food12,2023-04-14 03:53:12.902857,ID0024,1
FFB00207,food42,2023-04-05 10:05:36.902857,ID0009,5
FFB00293,food18,2023-03-29 20:25:25.902857,ID0045,4
FFB00307,food28,2023-03-26 08:49:44.902857,ID0024,2
FFB00149,food13,2023-04-12 12:42:56.902857,ID0090,5
FFB00051,food27,2023-04-07 01:36:06.902857,ID0034,4
FFB00121,food33,2023-04-09 02:15:08.902857,ID0060,5
FFB00358,food29,2023-04-11 20:39:35.902857,ID0023,2
FFB00184,food26,2023-04-22 19:32:04.902857,ID0058,4
FFB00119,food25,2023-04-05 13:54:32.902857,ID0069,4
FFB00354,food18,2023-04-10 01:07:24.902857,ID0035,4
FFB00307,food08,2023-04-02 07:00:14.910856,ID0030,3
FFB00096,food07,2023-03-24 11:35:21.910856,ID0083,3
FFB00107,food21,2023-04-06 18:50:37.910856,ID0035,4
FFB00291,food05,2023-04-19 18:12:00.910856,ID0011,3
FFB00303,food24,2023-04-02 12:07:49.910856,ID0002,4
FFB00327,food31,2023-04-08 13:06:16.910856,ID0056,4
FFB00034,food37,2023-04-01 23:01:11.910856,ID0018,5
FFB00454,food41,2023-03-26 06:56:29.910856,ID0001,4
FFB00339,food36,2023-04-22 02:21:15.910856,ID0055,3
FFB00137,food30,2023-04-17 23:15:09.910856,ID0073,3
FFB00262,food27,2023-04-22 10:50:37.910856,ID0031,5
FFB00378,food30,2023-04-06 09:10:20.910856,ID0052,2
FFB00487,food19,2023-04-14 15:14:48.910856,ID0072,5
FFB00113,food19,2023-04-03 01:41:51.910856,ID0044,2
FFB00096,food01,2023-04-09 17:43:53.910856,ID0040,2
FFB00182,food37,2023-04-13 12:04:52.910856,ID0044,3
FFB00280,food08,2023-04-18 14:50:19.910856,ID0090,2
FFB00065,food01,2023-04-08 07:52:51.910856,ID0068,3
FFB00343,food39,2023-04-04 15:01:38.910856,ID0075,3
FFB00383,food12,2023-04-05 07:53:20.910856,ID0076,1
FFB00476,food18,2023-04-15 00:35:29.910856,ID0095,5
FFB00291,food13,2023-04-03 01:58:44.910856,ID0032,4
FFB00443,food04,2023-04-19 04:45:24.910856,ID0014,4
FFB00093,food12,2023-03-30 15:06:04.910856,ID0025,4
FFB00272,food28,2023-03-26 06:11:48.910856,ID0080,1
FFB00380,food18,2023-03-25 05:37:59.910856,ID0044,3
FFB00345,food25,2023-03-25 07:38:23.910856,ID0024,4
FFB00311,food44,2023-04-08 22:42:23.910856,ID0082,2
FFB00439,food37,2023-03-30 01:57:40.910856,ID0047,3
FFB00080,food32,2023-04-01 04:17:27.910856,ID0088,4
FFB00379,food12,2023-04-18 18:12:29.910856,ID0002,4
FFB00496,food29,2023-04-16 06:25:09.910856,ID0019,5
FFB00263,food42,2023-03-28 14:56:39.910856,ID0087,3
FFB00442,food07,2023-04-20 04:32:54.910856,ID0090,4
FFB00050,food31,2023-04-12 11:47:43.910856,ID0027,3
FFB00126,food19,2023-03-26 23:28:43.910856,ID0094,3
FFB00086,food15,2023-03-31 08:19:29.910856,ID0085,2
FFB00486,food17,2023-04-16 18:21:57.910856,ID0071,1
FFB00287,food31,2023-03-27 12:22:35.910856,ID0031,2
FFB00183,food38,2023-04-14 03:47:00.910856,ID0080,4
FFB00098,food38,2023-04-11 05:58:29.910856,ID0021,5
FFB00107,food10,2023-03-26 02:59:12.910856,ID0048,4
FFB00222,food28,2023-04-01 17:04:20.910856,ID0099,3
FFB00163,food36,2023-04-09 21:02:33.910856,ID0005,4
FFB00266,food35,2023-04-14 12:46:44.910856,ID0037,3
FFB00321,food22,2023-03-25 14:52:33.910856,ID0040,2
FFB00259,food42,2023-03-31 22:07:17.910856,ID0001,1
FFB00243,food24,2023-04-03 09:59:39.910856,ID0095,5
FFB00350,food38,2023-03-26 02:28:38.910856,ID0070,3
FFB00187,food25,2023-04-10 03:08:10.910856,ID0090,4
FFB00469,food42,2023-04-11 13:54:09.910856,ID0090,3
FFB00343,food09,2023-04-20 17:01:21.910856,ID0036,3
FFB00196,food24,2023-04-03 23:06:25.910856,ID0021,4
FFB00311,food23,2023-04-19 20:38:25.910856,ID0069,1
FFB00259,food12,2023-03-26 16:05:20.910856,ID0017,3
FFB00458,food24,2023-03-27 20:31:25.910856,ID0075,2
FFB00316,food28,2023-04-17 06:26:29.910856,ID0038,1
FFB00283,food05,2023-03-28 09:19:38.910856,ID0056,5
FFB00435,food34,2023-04-04 20:35:00.910856,ID0032,5
FFB00179,food36,2023-04-02 17:29:04.910856,ID0095,1
FFB00320,food31,2023-04-23 10:20:50.910856,ID0091,4
FFB00327,food02,2023-03-25 03:45:33.910856,ID0087,1
FFB00014,food28,2023-04-06 14:09:14.910856,ID0040,4
FFB00282,food15,2023-03-28 12:16:41.910856,ID0038,3
FFB00049,food45,2023-04-14 14:17:26.910856,ID0078,4
FFB00404,food14,2023-04-22 08:11:53.910856,ID0076,3
FFB00452,food41,2023-04-13 04:30:40.910856,ID0023,1
FFB00245,food15,2023-04-23 03:32:58.910856,ID0091,4
FFB00444,food03,2023-04-23 07:57:12.910856,ID0054,5
FFB00435,food32,2023-03-29 14:13:37.910856,ID0035,3
FFB00122,food10,2023-04-04 09:29:52.910856,ID0002,3
FFB00001,food14,2023-03-27 06:08:09.910856,ID0065,2
FFB00353,food11,2023-04-03 23:07:31.910856,ID0062,3
FFB00402,food04,2023-04-04 01:34:59.910856,ID0016,1
FFB00028,food14,2023-04-16 20:43:08.910856,ID0035,5
FFB00083,food40,2023-04-09 03:20:21.910856,ID0056,3
FFB00081,food18,2023-04-21 13:49:36.910856,ID0085,2
FFB00055,food41,2023-03-26 01:25:20.910856,ID0044,2
FFB00479,food10,2023-04-06 07:09:12.910856,ID0100,1
FFB00077,food45,2023-04-11 22:18:59.910856,ID0088,2
FFB00476,food24,2023-04-06 19:12:37.910856,ID0040,4
FFB00198,food44,2023-03-26 23:21:21.910856,ID0091,3
FFB00410,food15,2023-03-28 11:44:36.910856,ID0018,3
FFB00234,food41,2023-04-04 19:35:37.910856,ID0094,1
FFB00319,food09,2023-03-24 20:16:13.910856,ID0068,4
FFB00157,food33,2023-03-26 10:48:36.910856,ID0098,5
FFB00249,food15,2023-04-02 22:53:32.910856,ID0077,5
FFB00370,food20,2023-04-09 22:46:27.910856,ID0019,5
FFB00228,food13,2023-04-17 00:39:04.910856,ID0032,5
FFB00384,food37,2023-04-06 21:37:06.910856,ID0083,4
FFB00446,food06,2023-04-01 08:52:40.910856,ID0097,3
FFB00357,food26,2023-04-01 13:10:24.910856,ID0083,3
FFB00183,food39,2023-04-17 07:40:55.910856,ID0061,2
FFB00192,food40,2023-04-23 16:27:57.910856,ID0042,1
FFB00456,food09,2023-04-01 01:30:30.910856,ID0047,2
FFB00191,food42,2023-04-18 14:19:57.910856,ID0087,5
FFB00417,food20,2023-04-12 00:39:47.910856,ID0091,4
FFB00320,food38,2023-03-26 20:08:38.910856,ID0053,2
FFB00303,food20,2023-04-16 08:27:58.910856,ID0022,3
FFB00312,food33,2023-04-10 01:18:40.910856,ID0071,2
FFB00121,food12,2023-03-30 18:10:18.910856,ID0063,3
FFB00178,food40,2023-04-01 15:52:04.910856,ID0038,1
FFB00060,food01,2023-04-13 23:55:38.910856,ID0048,1
FFB00024,food28,2023-04-06 03:06:48.910856,ID0025,2
FFB00107,food38,2023-04-05 13:47:56.910856,ID0056,1
FFB00372,food18,2023-03-28 12:08:35.910856,ID0030,5
FFB00227,food19,2023-04-12 09:57:14.910856,ID0060,2
FFB00340,food30,2023-03-27 10:13:19.910856,ID0014,1
FFB00249,food32,2023-04-13 08:21:09.910856,ID0001,4
FFB00029,food38,2023-04-03 08:27:34.910856,ID0011,4
FFB00006,food22,2023-03-31 04:54:48.910856,ID0098,3
FFB00408,food17,2023-03-31 15:45:35.910856,ID0014,1
FFB00239,food03,2023-04-17 07:29:31.910856,ID0015,1
FFB00426,food33,2023-03-26 20:18:01.910856,ID0079,5
FFB00225,food20,2023-04-12 12:27:54.910856,ID0089,3
FFB00403,food01,2023-03-27 18:23:32.910856,ID0011,3
FFB00270,food37,2023-03-30 17:29:00.910856,ID0089,5
FFB00022,food02,2023-04-19 07:06:06.910856,ID0079,5
FFB00373,food41,2023-04-11 21:54:45.910856,ID0035,5
FFB00394,food06,2023-03-29 23:08:05.910856,ID0015,2
FFB00471,food21,2023-04-05 22:38:51.910856,ID0004,1
FFB00348,food41,2023-04-02 09:12:18.910856,ID0058,1
FFB00125,food14,2023-04-20 20:47:18.910856,ID0050,4
FFB00098,food01,2023-04-02 14:07:28.910856,ID0009,2
FFB00165,food45,2023-04-22 02:59:08.910856,ID0078,1
FFB00204,food33,2023-04-10 08:27:34.910856,ID0037,3
FFB00300,food41,2023-04-02 03:13:36.910856,ID0044,3
FFB00305,food18,2023-04-23 21:35:02.910856,ID0003,3
FFB00019,food32,2023-04-13 09:04:44.910856,ID0071,1
FFB00387,food01,2023-04-03 09:50:50.910856,ID0090,5
FFB00487,food31,2023-04-20 16:59:32.910856,ID0050,4
